MLS,Property,Status,Type,City,Sold Price,Sold Date,List Price,List Date,Bed,Bath,Kitchen,Tax,year,Floor,Lot,Levels,Parking,Photos,Address,GPS,URL,Agency,Description,Feature,Influence,Amenities
R2712422,305 - 1500 OSTLER COURT,Sold,Apartment,North Vancouver,"$640,000",09/04/2022,"$729,000",07/26/2022,1,1,1,"$2,883 in 2021",1993,"1,050",,-,Garage; Underground,25,"1500 Ostler Ct #305, North Vancouver, BC V7G 2S2, Canada","49.32207, -122.95684",https://www.bccondosandhomes.com/listing/r2712422-305-1500-ostler-court,Sutton Group-West Coast Realty,"Downsizers, First Time Buyers & Investors! Exceptional value here (under $700 per sq ft) for this super-sized one bed plus den (guest bed w/ Murphy Bed) complete with a 250 sq ft open-air sundeck boasting unimpeded forest views!! Highlights include: brand new wide plank laminate floors, open plan kitchen with eating area, spacious rooms thru-out including large master with walk-in closet and en-suite bath. Cozy gas fireplace, in-suite laundry plus storage. Concrete building in a very desirable location close to Parkgate Village, Deep Cove, schools, Capilano University as well as both Northlands & Seymour golf courses and lots of walking and biking trails. Either one dog or one cat welcome. Rentals allowed. Two prime side by side parking right next to the elevator! Be Quick!",ClthWsh/Dryr/Frdg/Stve/DW,Cul-de-Sac Private Setting Recreation Nearby Shopping Nearby Ski Hill Nearby, Club House Elevator Exercise Centre In Suite Laundry Storage
R2688066,203 - 328 ESPLANADE AVENUE,Sold,Apartment,Harrison Hot Springs,"$385,000",09/07/2022,"$448,000",05/12/2022,1,1,1,"$1,472 in 2021",1996,695,,-,Garage; Underground,27,"328 Esplanade Ave #203, Harrison Hot Springs, BC V0M 1K0, Canada","49.30337, -121.78525",https://www.bccondosandhomes.com/listing/r2688066-203-328-esplanade-avenue,HomeLife Advantage Realty Ltd,Well maintained second floor unit in Echo Beach Resort. Nice 1 bedroom 1 bathroom condo with in suite washer/dryer. Perfect as a vacation getaway or permanent residence. Enjoy the afternoon sun from the north/west facing balcony with a gorgeous view of Harrison Lake.,ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings,Central Location Golf Course Nearby Marina Nearby Recreation Nearby Shopping Nearby Waterfront Property, Elevator In Suite Laundry Recreation Center Swirlpool/Hot Tub Wheelchair Access
R2721263,707 - 6688 PEARSON WAY,Sold,Apartment,Richmond,"$681,800",09/10/2022,"$699,000",09/06/2022,1,1,1,"$1,142 in 2021",2021,546,,-,Garage; Underground,26,"6688 Pearson Wy #707, Richmond, BC V7C 0E5, Canada","49.17589, -123.14754",https://www.bccondosandhomes.com/listing/r2721263-707-6688-pearson-way,Nu Stream Realty Inc.,"Welcome to River Green 2 presented by ASPAC - The most luxury and waterfront residences in Richmond. This Northeast facing 1 bedroom unit with mountain view. 9*4"" feet ceiling, floor to ceiling windows and spacious balcony make it a great choice for small family. Miele appliances, central heating and cooling system. Amenities includes indoor swimming pool, steam & sauna room, fitness center, 24 hour concierge services, private music room, club room & shuttle-bus to Richmond center and Canada Line, minutes to Oval, T&T Supermarket & restaurants. Easy access to Vancouver and airport. Please call for showings. Easy to show.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW,-, Bike Room Club House Elevator Garden In Suite Laundry Pool; Outdoor Sauna/Steam Room Concierge
R2719477,5548 FLEMING STREET,Sold,House,Vancouver,"$1,855,500",09/04/2022,"$1,858,000",08/29/2022,5,3,2,"$6,225 in 2022",1984,"2,400",4026 SqFt.,-,Garage; Double,26,"5548 Fleming St, Vancouver, BC V5P 3G2, Canada","49.23414, -123.07247",https://www.bccondosandhomes.com/listing/r2719477-5548-fleming-street,Keller Williams Realty VanCentral,"Highly saught after Vancouver Special layout with lovely view of the city and Mountains. Standard sized lot on the higher side of Fleming offering two spacious levels of living. Upstairs features 3 well sized bedrooms, master ensuite, walk in closet, spacious living room with stunning valuted cedar ceilings and architecture. Ground floor has a self contained two bedroom rental suite. Excellent quiet location close to transit, schools, Kensington Community Centre and quick access to main arterial routes. Call now to view!",-,-, Workshop Attached
R2721110,311 - 3588 SAWMILL CRESCENT,Sold,Apartment,Vancouver,"$600,000",09/12/2022,"$598,900",09/06/2022,1,1,1,"$1,381 in 2022",2020,562,,-,"Garage; Underground,Visitor Parking",28,"3588 E Sawmill Cres #311, Burnaby, BC V5S 0H5, Canada","49.20632, -123.02716",https://www.bccondosandhomes.com/listing/r2721110-311-3588-sawmill-crescent,Rennie & Associates Realty Ltd.,"STUNNING 1 BED & DEN at AVALON 1 in the vibrant River District community! Stylish westcoast inspired home faces the beautiful quiet courtyard w/water feature. Efficient layout w/high ceilings, radiant heat, laminate flooring & smart details like USB plugs & storage solutions. Your inner chef will love the kitchen w/quartz counters & 5 burner gas range w/convection oven. Large bedrm w/walk in closet connects to a spa like ensuite w/ambient floor lighting & mirrored wall storage. COMPLETE resident amenities inc fitness centre, SkyBar, SkyLounge, garden level party room, multi-purpose & meeting rooms & 2 guest suites. Steps to the riverfront walkways, Save-on-Foods, Shoppers, Starbucks, Sushi Mura, Bosley's, banks & direct bus to Metrotown. 1 Parking & 1 Locker.",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Smoke Alarm Sprinkler - Fire,Central Location Golf Course Nearby Recreation Nearby Shopping Nearby, Bike Room Club House Elevator Exercise Centre Garden Guest Suite In Suite Laundry Storage
R2714504,2502 - 4888 BRENTWOOD DRIVE,Sold,Apartment,Burnaby,"$779,000",09/06/2022,"$799,000",08/04/2022,2,2,1,"$2,252 in 2021",2008,908,,-,Garage Underbuilding,28,"4888 Brentwood Dr #2502, Burnaby, BC V5C 0C6, Canada","49.26601, -122.99231",https://www.bccondosandhomes.com/listing/r2714504-2502-4888-brentwood-drive,Grand Central Realty,"CORNER UNIT SW/NW/W WITH WRAP AROUND PANORAMIC MOUNTAIN AND CITY VIEW! Central location close to Amazing Brentwood, sky train, recreation and shopping. Welcome home to this open layout concept unit with 2 bedroom with 2 suite bathroom, unobstructed views, large covered balcony, stainless steel appliance, granite countertop and gas stove. Comes with 1 parking and 1 locker. Seller will include 2 beds and frame,Dining tables and chairs,Sofa and ottoman and bar stools, all you have to do is move-in.",ClthWsh/Dryr/Frdg/Stve/DW Fireplace Insert Hot Tub Spa/Swirlpool,Central Location Recreation Nearby Shopping Nearby, Elevator Exercise Centre In Suite Laundry Swirlpool/Hot Tub
R2714792,15075 60 AVENUE,Sold,Townhouse,Surrey,"$915,000",08/15/2022,"$949,000",08/08/2022,3,3,1,"$3,058 in 2022",2004,"1,545",,-,Garage; Double,27,"15075 60 Ave #32, Surrey, BC V3S 1S1, Canada","49.11194, -122.80451",https://www.bccondosandhomes.com/listing/r2714792-32-15075-60-avenue,Planet Group Realty Inc.,"Nature's Walk by Mosaic. This award-winning English Colonial townhome features mature trees and is designed to complement the natural environment. Spacious modern END UNIT with a view of big lush trees. Side-by-side Double Car Garage with an ADDITIONAL parking apron for two more cars and street parking. The open concept design with a flex room that can be an office, media room, play area or fourth bedroom. Cambridge Elementary at your doorsteps. Walk to YMCA, parks, tennis, restaurants/pubs, Fresh St. Market, and many more. Close to public transit and easy access to highways",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Private Setting Shopping Nearby, Garden Playground
R2712489,1465 PARKWAY BOULEVARD,Sold,Townhouse,Coquitlam,"$1,245,000",08/17/2022,"$1,329,000",07/26/2022,5,4,1,"$3,898 in 2021",1997,"2,214",,-,Garage; Double,25,"1465 Parkway Blvd, Coquitlam, BC V3E 3E6, Canada","49.29633, -122.80864",https://www.bccondosandhomes.com/listing/r2712489-213-1465-parkway-boulevard,Sutton Group - 1st West Realty,"Popular ""Silver Oak"" by Polygon, located in a gated community in the prestigious area of Westwood Plateau. One of the largest unit in the complex with 4 bedrooms up, a den on the main and another bedroom downstairs! 3.5 bathroom throughout. Large living and dining room and an open kitchen, family room and a bonus den all on main. Radiant flooring throughout main and upstairs. 4 good sized bedrooms up with a view of the mountains from Master bedroom. Excellent floor plan and shows well. More desirable location rin the complex. Close to Coquitlam Center, transit, all levels of schools including Summit Middle. Won't disappoint!",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Golf Course Nearby Recreation Nearby Shopping Nearby, Club House Exercise Centre Garden In Suite Laundry Pool; Outdoor
R2718680,1603 - 111 1ST AVENUE,Sold,Apartment,Vancouver,"$640,000",09/09/2022,"$657,000",08/24/2022,1,1,1,"$1,680 in 2021",2016,472,,-,Garage; Underground,31,"111 E 1st Ave #1603, Vancouver, BC V6A 2W5, Canada","49.27039, -123.10161",https://www.bccondosandhomes.com/listing/r2718680-1603-111-e-1st-avenue,Macdonald Realty,"Revenue potential with short term rentals, AirBNB and pets allowed! A spectacular 16th floor junior 1 bedroom + flex space layout in heart of False Creek in Block 100 by Onni. Fantastic views of the Mountains and the City. Steps to everything that Olympic Village and Mount Pleasant have to offer. Just one block to the Seawall with easy access downtown and Skytrain. High end finishes throughout with granite counters, Kitchen Aid appliances, a gas cooktop, radiant heated bathroom floors, and central Air Conditioning. Excellent, functional work-from-home setup with the flex space. The building has a well appointed gym, concierge, rooftop garden and party rooms. 1 storage locker is included.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Disposal - Waste Microwave Refrigerator,Central Location Recreation Nearby Shopping Nearby, Air Cond./Central Bike Room Elevator Exercise Centre Garden In Suite Laundry Storage
R2707481,901 - 6631 MINORU BOULEVARD,Sold,Apartment,Richmond,"$415,000",08/29/2022,"$438,000",07/07/2022,1,1,1,"$1,023 in 2021",1971,710,,-,Open,21,"6631 Minoru Blvd #901, Richmond, BC V6Y 1Z1, Canada","49.16588, -123.1411",https://www.bccondosandhomes.com/listing/r2707481-901-6631-minoru-boulevard,Sutton Group-West Coast Realty,"Location! Concrete High Rise Regency Park Towers conveniently located across Richmond Centre and within walking distance to Canada Line Skytrain, Richmond Public Library, Minoru Centre for Active Living, Minoru Park, restaurants and more! This spacious one bed east facing unit features a bright and open floor plan, updated kitchen with modern backsplash, quartz kitchen and bathroom countertops and laminate hardwood flooring throughout as well as a covered balcony, perfect for morning coffees. Enjoy building amenities such as outdoor pool, sauna, steam room, hot tub, and gym., Comes with 1 parking and 1 storage locker. Move in ready with a location that can't be beat. Act now and book your private viewing today!",Dishwasher Refrigerator Stove,Central Location Recreation Nearby Shopping Nearby, Exercise Centre Pool; Outdoor Sauna/Steam Room Shared Laundry Swirlpool/Hot Tub
R2713042,7333 146A STREET,Sold,House,Surrey,"$1,700,000",08/31/2022,"$1,799,000",07/29/2022,6,4,2,"$4,848 in 2021",1999,"4,283",6222 SqFt.,-,"Garage; Double,Open",40,"7333 146A St, Surrey, BC V3S 9G4, Canada","49.13575, -122.81681",https://www.bccondosandhomes.com/listing/r2713042-7333-146a-street,RE/MAX Treeland Realty,"Welcome to this immaculately maintained home in Chimney Heights. Pride of ownership is evident throughout the nearly 4300 sf, 3 story home on quiet, no-through road. Warm and inviting living area opens to kitchen and eating area. Separate dining room. Large, bright office for your work or study at home needs. 4 bedrooms above including master with large ensuite and walk-in closet. Below, 2 bedrooms, living room, flexroom (possible 3rd br) and kitchen. Basement has separate exterior entry. West facing backyard will provide many a happy evenings relaxing and entertaining on the the 29 x 14 foot patio. Stay cool with central air-conditioning. Schools, parks, golf courses, recreation centres, shopping, restaurants and services all nearby. Nothing needs to be done - Move in ready.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Disposal - Waste Drapes/Window Coverings Garage Door Opener Pantry Security System Smoke Alarm Vacuum - Built In,Central Location Golf Course Nearby Recreation Nearby Shopping Nearby,-
R2712629,306 - 1445 MARPOLE AVENUE,Sold,Apartment,Vancouver,"$460,000",08/29/2022,"$489,000",07/25/2022,1,1,1,"$1,289 in 2022",1952,580,,-,Garage; Underground,19,"1445 Marpole Ave #306, Vancouver, BC V6H 1S5, Canada","49.25754, -123.13839",https://www.bccondosandhomes.com/listing/r2712629-306-1445-marpole-avenue,Sutton Group-West Coast Realty,"THIS FABULOUS HOME IS PERFECT FOR THE FIRST TIME HOME BUYER. Iconic Hycroft Towers, mid-century modern concrete building located in the heart of trendy South Granville shopping district. Spacious 580 s.f. 1 bdrm unit enjoys tons of natural light from wall-to-wall windows offering a treed outlook and city view. Convenient access to trendy boutiques, cafes, restaurants, transit and all your daily needs. This is a proactively managed concrete historic building with a huge common rooftop deck w/360 views of water, mountain and city. Unit comes with 1 storage locker. Cat OK no dogs. No rentals (but family member OK). Non-smoking building. Parking on rental basis with wait list. Easy to show with some notice.",Drapes/Window Coverings Refrigerator Stove,Central Location Recreation Nearby Shopping Nearby, Bike Room Elevator Garden Shared Laundry Storage
R2717128,403 - 20443 53 AVENUE,Sold,Apartment,Langley,"$554,000",08/26/2022,"$599,000",08/15/2022,2,2,1,"$1,639 in 2022",1994,"1,210",,-,"Garage Underbuilding,Visitor Parking",35,403 - 20443 53 Avenue,,https://www.bccondosandhomes.com/listing/r2717128-403-20443-53-avenue,Nationwide Realty Corp.,"Pent House with Mount Baker Views. Bright & Very Spacious Top Floor, Corner unit in Owners only Building w/lots of large windows & covered balconies overlooking quiet greenery. 2 bedrms, 2 bathrms, 2 covered balconies, in-suite laundry/storage & same floor storage down the hall. Bedrms separated by living space ideal for privacy. Kitchen w/eating area. Large dining & living rm (allowing full size furniture) w/gas heatilator fireplace. Master w/his & her closets, door to balcony & 4pc ensuite. Well cared for building with workshop, gym/bike rm, underground parking & elevator. Gas & hot water included in strata fee. Excellent location - Walk to everything! 2 pets max 16"" at the shoulder. A must see - Call Now! ",ClthWsh/Dryr/Frdg/Stve/DW Dishwasher Drapes/Window Coverings,Central Location Greenbelt Recreation Nearby Shopping Nearby, Elevator Exercise Centre In Suite Laundry Storage Wheelchair Access Workshop Detached
R2706699,1802 - 4888 HAZEL STREET,Sold,Apartment,Burnaby,"$510,000",09/09/2022,"$558,000",07/04/2022,1,1,1,"$1,468 in 2021",1998,600,,-,"Garage; Underground,Visitor Parking",15,"4888 Hazel St #1802, Burnaby, BC V5H 4T4, Canada","49.22767, -122.99463",https://www.bccondosandhomes.com/listing/r2706699-1802-4888-hazel-street,Nu Stream Realty Inc.,"Welcome to Newmark! This 18th floor 1 master bedroom 1 bath total 600 sqft located Prime Metrotown area! Steps away from Metrotown, BC's largest shopping centre, Skytrain, Crystal mall and Bonsor community center, T & T Supermarket, Library. Cozy and w/beautiful city view. Features gas F/P, huge masterbedroom, gym on 3rd floor. Enjoy the sunny weather at Burnaby Central Park or Deer Lake Park that are minutes away from the complex. The best investment for a first time buyer! Come to see Do not miss it!",ClthWsh/Dryr/Frdg/Stve/DW Garage Door Opener,Central Location Recreation Nearby Shopping Nearby, Club House Elevator Exercise Centre Garden In Suite Laundry Storage
