MLS,Property,Status,Type,City,Sold Price,Sold Date,List Price,List Date,Bed,Bath,Kitchen,Tax,year,Floor,Lot,Levels,Parking,Photos,Address,GPS,URL,Agency,Description,Feature,Influence,Amenities
R2714649,16260 23A AVENUE,Sold,Townhouse,White Rock,"$1,120,000",09/04/2022,"$1,199,000",08/04/2022,4,4,1,"$2,955 in 2021",2017,"1,780",,-,Garage; Double,21,"16260 23A Ave #55, Surrey, BC V3Z 0P7, Canada","49.04452, -122.77185",https://www.bccondosandhomes.com/listing/r2714649-55-16260-23a-avenue,Team 3000 Realty Ltd.,"THE MORGAN by one and only renowned developer, MOSAIC. This 4 beds & 4 baths corner unit is the biggest plan in the complex. It offers 10 foot ceilings and laminate flooring on the main floor, and the huge windows allow for natural light to brighten the rooms. Big and open kitchen features S/S appliances, and quartz counter tops. Upstairs has 3 bedrooms and 2 bathrooms. Ground entry basement suite has its own ensuite bathroom. Close to the new aquatic centre, walking distance to Morgan Crossing, restaurants, stores and Oak Meadows Park.",ClthWsh/Dryr/Frdg/Stve/DW,-, Club House Exercise Centre In Suite Laundry
R2720254,19938 37 AVENUE,Sold,House,Langley,"$1,200,000",09/03/2022,"$1,298,000",08/31/2022,3,3,1,"$4,971 in 2022",1984,"1,888",10015 SqFt.,-,"Add. Parking Avail.,Garage; Double,RV Parking Avail.",40,"19938 37 Ave, Langley, BC V3A 2S5, Canada","49.069, -122.67127",https://www.bccondosandhomes.com/listing/r2720254-19938-37-avenue,Park Georgia Realty Ltd.,"Welcome home to this charming Brookswood Residence, meticulously maintained & worry free with new roof (2021), furnace (2022) & water tank (2019). The lower level offers a 2 pc bath, off/den, laundry & a cozy family room that opens to the spacious back garden. Relax on the raised deck & enjoy the family fun. Room for soccer, swings, volleyball & much more. Your entertainment sized living & dining area boasts big bright windows & welcoming g.f.p. Upstairs is home to 3 beds & 2 full baths & parking is plentiful. Don't miss this opportunity to own this truly special home - YOUR HOME. 1st showing sept 7 by apt",ClthWsh/Dryr/Frdg/Stve/DW,Central Location Private Yard Recreation Nearby Shopping Nearby,-
R2710372,1104 RIDLEY DRIVE,Sold,House,Burnaby,"$2,000,000",08/30/2022,"$2,299,000",07/18/2022,5,4,2,"$5,447 in 2021",1968,"2,598",7045 SqFt.,-,Carport; Multiple,35,"1104 Ridley Dr, Burnaby, BC V5A 2N8, Canada","49.27407, -122.95443",https://www.bccondosandhomes.com/listing/r2710372-1104-ridley-drive,Nu Stream Realty Inc.,"Welcome to this cozy home which is on 60' x 117' lot in a quiet cul de sac! Charming details & quality renovations had been done throughout. New AC, furnace and tankless boiler replaced in 2022. This spacious open concept 5 bed,4 bath features 2 kitchens w/walk out suite below. Above offers an entertainers dream kitchen w/granite counters, gorgeous two tone cabinetry w/glass detail, gas stove, plenty of storage & huge, covered, walk out patio. Living room w/gas fire place, beautiful windows throughout, hardwood flooring w/detailed inlay. Master bed offering the convenience of an en-suite & second bath renovated extensively w/wood cabinetry. 3 min to Lochdale Elementary, 5 min to Burnaby North Secondary catchments, 6min to SFU and shopping center. Book your showing today.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Fireplace Insert Microwave Vacuum - Built In,-,-
R2719236,6465 184A STREET,Sold,Townhouse,Surrey,"$752,000",09/02/2022,"$749,980",08/29/2022,3,3,1,"$2,386 in 2022",1998,"1,447",,-,"Garage; Single,Open",21,"6465 184a St #20, Surrey, BC V3S 8X9, Canada","49.11967, -122.71041",https://www.bccondosandhomes.com/listing/r2719236-20-6465-184a-street,Sutton Group-West Coast Realty (Surrey/120),"Stunning CORNER 2 storey 3bd/3bath townhouse that feels like a detached home in beautiful & rarely available Rosebury Lane. Walk into an open layout main floor boasting 9"" ceilings that leads to a sperate eating area & a huge fenced backyard just off the bright and open kitchen. Upstairs a large master (easily fit a King Bed) w/ walk-in & ensuite & two additional bedrooms (one of them also has a walkin). Bonus nook upstairs that can be used as an office area! This end unit is freshly painted with new blinds on all windows, new lighting fixtures in washrooms, ROOF & h/w tank replaced in 2018. Sunshine lovers dream w/a south-facing backyard perfect for entertaining. Walking distance to Hillcrest Elem, parks, & transit. Secondary School- Ecole Salish Secondary.",ClthWsh/Dryr/Frdg/Stve/DW Garage Door Opener Storage Shed,Central Location Private Setting Private Yard Recreation Nearby Shopping Nearby, Club House In Suite Laundry Playground Storage Workshop Detached
R2684217,13173 13 AVENUE,Sold,House,Surrey,"$2,835,000",09/02/2022,"$3,480,000",05/02/2022,4,3,1,"$7,575 in 2021",1988,"3,194",7387 SqFt.,-,Garage; Double,40,13173 13 Avenue,,https://www.bccondosandhomes.com/listing/r2684217-13173-13-avenue,RE/MAX Colonial Pacific Realty,"PANORAMIC OCEAN VIEWS from this FULLY renovated Ocean Park home. Located on a quiet cul-de-sac and features an oversized Meranti wood deck to enjoy stunning views of Mt. Baker and sunsets over Semiahmoo Bay. The south facing patio would be perfect for enjoying the views from a hot-tub. Gourmet kitchen features shaker style cabinets, granite counters, stainless steel appliances including a double wall oven and gas range. Optional Primary bedrooms on both main and upper floors and a spa like ensuite with oversized shower and separate soaker tub. the upper primary bedroom has an amazing dressing room! This beautifully landscaped property has irrigation and interlocking pavers for extra parking. A must see!",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Microwave Sprinkler - Inground Vacuum - Built In,Cul-de-Sac Recreation Nearby Shopping Nearby,-
R2715215,8080 CLIFTON ROAD,Sold,House,Richmond,"$3,400,000",09/05/2022,"$3,568,000",08/08/2022,5,7,1,"$9,855 in 2021",2018,"3,715",8315 SqFt.,-,Garage; Double,34,"8080 Clifton Rd, Richmond, BC V7C 3C3, Canada","49.15452, -123.16464",https://www.bccondosandhomes.com/listing/r2715215-8080-clifton-road,Pacific Evergreen Realty Ltd.,"The grand entrance is hand-painted with hardwood, and the doors and windows are all Euroline high-end brands. The staircase is hidden in the family room, convenient and private. Smart home systems throughout the home. Western and Wok kitchens are reasonably separated. Mele appliances, cabinet hardware accessories are all from Germany, washroom water pieces are Hansgrohe top line. The wall panels of public space are completely composite design with unique shapes and excellent sound insulation. The oversized tiles on the floor are installed with craftmanship, and the paint is hand-painted by Benjamin moor's high-end brand, which offers you the silky-smooth touch. The chandeliers are tailored to this elegant home. Custom built to the best Fengshui vitality and prosperity!",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Garage Door Opener Jetted Bathtub Microwave Security - Roughed In Sprinkler - Fire Vacuum - Roughed In,Central Location Shopping Nearby,-
R2719231,2380 RANGER LANE,Sold,Townhouse,Port Coquitlam,"$890,000",08/30/2022,"$899,000",08/26/2022,3,3,1,"$2,851 in 2021",2017,"1,301",,-,"Add. Parking Avail.,Grge/Double Tandem,Other",25,"2380 Ranger Ln #96, Port Coquitlam, BC V3E 3G7, Canada","49.25733, -122.7273",https://www.bccondosandhomes.com/listing/r2719231-96-2380-ranger-lane,Multiple Realty Ltd.,"Come see your new home! Located in a sweet spot between convenience and the outdoors. Relax on your patio with a view of the mountains or on your sizable balcony with your grill and a drink. Inside on the main floor you have a large living room with a 10' ceiling, a big dining room, a powder room and a spacious kitchen with SS appliances and white quartz countertops. Large windows in the kitchen frame up the mountains perfectly, but wait til you see the view from the third floor bedroom. 3 bedrooms and 2 bathrooms upstairs gives you flexibility for your family. Garage is enough for 2 cars inside and 1 car on carport. Upgrades include SS washer/dryer and laminate all throughout including stairs for easier cleaning. BONUS $10,000 decorating allowance to design your own interior.",ClthWsh/Dryr/Frdg/Stve/DW Disposal - Waste Microwave Range Top,Golf Course Nearby Paved Road Recreation Nearby Shopping Nearby, Club House Exercise Centre Garden In Suite Laundry Playground Pool; Outdoor
R2706206,422 - 9366 TOMICKI AVENUE,Sold,Apartment,Richmond,"$655,000",09/06/2022,"$665,000",07/04/2022,1,1,1,"$1,621 in 2021",2016,631,,-,Garage Underbuilding,23,"9366 Tomicki Ave #422, Richmond, BC V6X 0N9, Canada","49.1799, -123.12084",https://www.bccondosandhomes.com/listing/r2706206-422-9366-tomicki-avenue,Rennie & Associates Realty Ltd.,"South facing garden home at Alexandra Court by Polygon - a part of the master plan community. Kids park, dog park, and shopping centre within 4 mins walk. Amenities in the building include gym, basketball court, badminton, volleyball, ping pong, pool, hot tub, kid's playground, and guest suite. Showing by appointment.",-,-, Air Cond./Central Club House Elevator Exercise Centre Garden Guest Suite In Suite Laundry Pool; Outdoor Storage Swirlpool/Hot Tub
R2691468,3053 CARINA PLACE,Sold,Townhouse,Burnaby,"$877,000",08/29/2022,"$999,000",05/24/2022,3,3,1,"$2,253 in 2021",1971,"1,856",,-,Carport; Single,38,"3053 Carina Pl, Burnaby, BC V3J 1B5, Canada","49.25637, -122.90949",https://www.bccondosandhomes.com/listing/r2691468-3053-carina-place,Multiple Realty Ltd.,"Lovely Townhouse in popular CARINA PLACE COMPLEX.Excellent for family.3 bedrooms,3 Bathrooms and large Rec. Room + study/den.Lots of upgrades including new entry+sundeck doors with new frame & new window coverings.Kitchen with new countertops & sink,newer Furnace & S/S D/W.New S/S fridge.Stove & BI Microwave & a new window AC in 3rd bedroom.Newly painted throughout.Laminate flooring throughout except basement.3 pce. bathroom in bsmt. Rec. room was used as large 4th bedroom.All cabinets refurbished.Close to Bus stop & skytrains & Lougheed Mall+high & lower,kindergarten,daycare &French immersion schools just steps away.Excellent amenities including Cabana,O/D Pool & Sauna.All bedrooms have A/C and ceiling fans.Lowest priced between $899,000 & $999,000 with over 1,800 SF in Burnaby @$484 PSF.",ClthWsh/Dryr/Frdg/Stve/DW Dishwasher,Central Location Recreation Nearby Shopping Nearby, In Suite Laundry Playground Pool; Outdoor Sauna/Steam Room
R2698457,304 - 272 4TH AVENUE,Sold,Apartment,Vancouver,"$570,000",09/02/2022,"$649,000",06/09/2022,,1,1,"$1,669 in 2021",1995,528,,-,None,26,"272 E 4th Ave #304, Vancouver, BC V5T 4S2, Canada","49.26703, -123.09907",https://www.bccondosandhomes.com/listing/r2698457-304-272-e-4th-avenue,Keller Williams Realty VanCentral,"This is it: MECCA! This cute loft just off Main St has thoughtful built-ins, great light and with 12' ceilings feels spacious and open. Bonus: 200 sq ft loft space for sleeping/storage. Awesome communal rooftop patio with city views, BBQ and more. No parking, rentals at max. Pets allowed. Come see for yourself!",ClthWsh/Dryr/Frdg/Stve/DW,-, Bike Room Elevator
R2713665,202 - 3008 WILLOW STREET,Sold,Apartment,Vancouver,"$1,135,000",09/01/2022,"$1,148,000",08/02/2022,2,2,1,"$2,515 in 2022",1991,"1,134",,-,Garage; Underground,26,202 - 3008 Willow Street,,https://www.bccondosandhomes.com/listing/r2713665-202-3008-willow-street,Coldwell Banker Prestige Realty,"This bright and beautiful 1134 sq ft suite has been tastefully & completely renovated in 2021! The kitchen has all new S/S appliances including an induction stove, Bosch dishwasher, quartz countertops & white cabinetry. Featuring gorgeous tile as well as high end German laminate throughout! The open living/dining area features a built-in wine fridge, lovely gas fireplace & balcony! Generous sized bedrooms with a 2nd balcony off the primary bedroom. Comes w/ 2 parking & 1 storage. This well maintained 8-unit building sits along a lovely tree lined street & boasts only 2 homes per floor & no shared walls! The building has been fully rain screened & recently re-piped. Close proximity to popular restaurants, shopping, VGH, & Canada Line!",ClthWsh/Dryr/Frdg/Stve/DW Drapes/Window Coverings Microwave Wine Cooler,Central Location Lane Access Recreation Nearby Shopping Nearby Treed, Elevator In Suite Laundry Storage
R2690998,510 - 138 HASTINGS STREET,Sold,Apartment,Vancouver,"$333,000",08/13/2022,"$369,500",05/20/2022,1,1,1,"$1,002 in 2021",2015,445,,-,None,17,"138 Hastings St E #510, Vancouver, BC V6A 1N6, Canada","49.28106, -123.10116",https://www.bccondosandhomes.com/listing/r2690998-510-138-e-hastings-street,Unilife Realty Inc.,"RARE OPPORTUNITY to own a modern one bedroom in Vancouver city center, a concrete development in a vibrant neighborhood! Efficient design with no wasted space featuring laminate flooring, sleek high-gloss cabinetry, over height ceilings & windows on both sides of the unit bringing in an abundance of natural light. 2 pets & rentals allowed. Parking is available to rent in the building. Convenient location, steps to Chinatown, Gas town, shops, restaurants, and public transit. Perfect for the first home buyer or the investment.",-,-, Bike Room Elevator Garden In Suite Laundry Storage
R2704947,779 TAYLOR ROAD,Sold,House,Bowen Island,"$3,030,000",08/26/2022,"$3,450,000",06/28/2022,4,4,1,"$12,028 in 2021",1987,"3,708",43124 SqFt.,-,"Garage; Double,Open",36,"779 Taylor Rd, Bowen Island, BC V0N 1G1, Canada","49.36433, -123.33533",https://www.bccondosandhomes.com/listing/r2704947-779-taylor-road,Macdonald Realty,"This is a special opportunity to purchase your very own Bowen beachside escape. On a private and secluded acre - and close to Snug Cove and Crippen Park - this estate-style home sits directly above the south end of September Morn Beach and features a path down to the water below. Two levels of decks overlook the entrance of Howe Sound, with views of Lighthouse Park, Passage Island and UBC from the hot tub and more. Inside boasts five bedrooms, three-and-a-half baths, plenty of storage, and office spaces. Finely-appointed throughout, and immaculately maintained. Virtual tour available. Furnishings negotiable.",-,Golf Course Nearby Marina Nearby Waterfront Property,-
R2719349,1810 - 450 WESTVIEW STREET,Sold,Apartment,Coquitlam,"$965,000",09/02/2022,"$969,000",08/29/2022,2,2,1,,2021,945,,-,Garage; Underground,40,"450 Westview St #1810, Coquitlam, BC V3K 0G3, Canada","49.24787, -122.88984",https://www.bccondosandhomes.com/listing/r2719349-1810-450-westview-street,RE/MAX Masters Realty,"NO DOUBT, ONE OF BEST Building in Coquitlam West, Hensley by CRESSEY. PRICELESS OPPORTUNITY! to OWN a Luxury CORNER UNIT w/ AC. The NorthWest Facing Corner Boasts FASCINATING PANORAMIC CITY&MOUNTAIN VIEW! No Building Blocked Front of Windows Guaranteeing Privacy. Spacious 945sq.ft. 2BR+Den 2BH Layout offers Huge-sized patio & View from the all Living Area & Rooms. Ceiling to Floor Windows, Full-size Integrated Jenn-Air & Blomberg Appliances, incl. 48"" Double Fridge, Porcelain Slab Backsplash & Pantry. ABSOLUTE CONVENIENT LOCATION. Nearby, Lougheed Shopping Centre. Close to Skytrain Station. LUXURY FIVE STARS AMENITIES. Concierge Service, Luxury Hotel like Rooftop Clubhouse, Fitness Centre, Outdoor Swimming pool, Sauna, much more.",Air Conditioning ClthWsh/Dryr/Frdg/Stve/DW,Central Location Golf Course Nearby Recreation Nearby Shopping Nearby, Air Cond./Central Club House Exercise Centre Pool; Outdoor Concierge
